Datetime,Intervall [ms],A53_M5_3007 (Belegungen/Intervall),A53_M5_3007 (Verweilzeit/Intervall) [ms],A57_M2_1138 (Belegungen/Intervall),A57_M2_1138 (Verweilzeit/Intervall) [ms],D11 (Belegungen/Intervall),D11 (Verweilzeit/Intervall) [ms],D12 (Belegungen/Intervall),D12 (Verweilzeit/Intervall) [ms],D21 (Belegungen/Intervall),D21 (Verweilzeit/Intervall) [ms],D31 (Belegungen/Intervall),D31 (Verweilzeit/Intervall) [ms],D41 (Belegungen/Intervall),D41 (Verweilzeit/Intervall) [ms],D42 (Belegungen/Intervall),D42 (Verweilzeit/Intervall) [ms],D43 (Belegungen/Intervall),D43 (Verweilzeit/Intervall) [ms],Fiber_reserve (Belegungen/Intervall),Fiber_reserve (Verweilzeit/Intervall) [ms],H53_M3_3006 (Belegungen/Intervall),H53_M3_3006 (Verweilzeit/Intervall) [ms],H53_M6_1140 (Belegungen/Intervall),H53_M6_1140 (Verweilzeit/Intervall) [ms],H57_M1_1137 (Belegungen/Intervall),H57_M1_1137 (Verweilzeit/Intervall) [ms],LLB-Test (Belegungen/Intervall),LLB-Test (Verweilzeit/Intervall) [ms],Power_on (Belegungen/Intervall),Power_on (Verweilzeit/Intervall) [ms],Sync (Belegungen/Intervall),Sync (Verweilzeit/Intervall) [ms],foult (Belegungen/Intervall),foult (Verweilzeit/Intervall) [ms],Year,Month,Day,Hour
2022-11-25 07:00:00,3600000,31.0,30970.0,0.0,0.0,44.0,653279.0,92.0,412903.0,9.0,48180.0,0.0,3600000.0,140.0,559665.0,468.0,702490.0,0.0,0.0,0.0,0.0,33.0,32960.0,2.0,2000.0,33.0,32960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,7
2022-11-25 08:00:00,3600000,33.0,32980.0,0.0,0.0,57.0,920102.0,139.0,579225.0,18.0,152734.0,0.0,3600000.0,168.0,721245.0,484.0,735424.0,0.0,0.0,0.0,0.0,31.0,30960.0,3.0,2990.0,32.0,31940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,8
2022-11-25 09:00:00,3600000,34.0,33960.0,0.0,0.0,78.0,1110768.0,179.0,793937.0,27.0,234651.0,0.0,3600000.0,192.0,977757.0,521.0,797795.0,0.0,0.0,0.0,0.0,32.0,31990.0,2.0,2000.0,32.0,31900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,9
2022-11-25 10:00:00,3600000,31.0,30950.0,0.0,0.0,103.0,1330182.0,190.0,923582.0,47.0,334821.0,0.0,3600000.0,215.0,1118637.0,611.0,879991.0,0.0,0.0,0.0,0.0,31.0,30960.0,0.0,0.0,32.0,31910.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,10
2022-11-25 11:00:00,3600000,31.0,30970.0,0.0,0.0,86.0,1265484.0,164.0,1037626.0,67.0,382604.0,0.0,3600000.0,172.0,1039978.0,552.0,998974.0,0.0,0.0,0.0,0.0,32.0,31950.0,0.0,0.0,31.0,30920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,11
2022-11-25 12:00:00,3600000,32.0,31920.0,0.0,0.0,83.0,1141856.0,154.0,961408.0,107.0,736963.0,0.0,3600000.0,195.0,1203943.0,612.0,1056901.0,0.0,0.0,0.0,0.0,33.0,32990.0,1.0,1000.0,34.0,33980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,12
2022-11-25 13:00:00,3600000,33.0,33048.0,0.0,0.0,97.0,1196441.0,206.0,1203287.0,104.0,609598.0,0.0,3600000.0,158.0,844626.0,572.0,1014744.0,0.0,0.0,0.0,0.0,31.0,30097.0,0.0,0.0,30.0,29980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,13
2022-11-25 14:00:00,3600000,32.0,31970.0,0.0,0.0,76.0,761422.0,199.0,912283.0,99.0,722826.0,0.0,3600000.0,167.0,647484.0,599.0,1111737.0,0.0,0.0,0.0,0.0,35.0,34293.0,0.0,0.0,35.0,34960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,14
2022-11-25 15:00:00,3600000,30.0,29980.0,0.0,0.0,79.0,983903.0,192.0,1009714.0,77.0,609654.0,0.0,3600000.0,210.0,963021.0,666.0,1429321.0,0.0,0.0,0.0,0.0,32.0,31980.0,1.0,1000.0,33.0,32970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,15
2022-11-25 16:00:00,3600000,30.0,30000.0,0.0,0.0,78.0,931069.0,164.0,1062635.0,95.0,526610.0,0.0,3600000.0,181.0,924537.0,660.0,1125068.0,0.0,0.0,0.0,0.0,30.0,29970.0,0.0,0.0,29.0,28960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,16
2022-11-25 17:00:00,3600000,30.0,29980.0,0.0,0.0,87.0,744040.0,203.0,1260322.0,98.0,558231.0,0.0,3600000.0,188.0,981567.0,715.0,1529454.0,0.0,0.0,0.0,0.0,29.0,28960.0,2.0,1990.0,31.0,31696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,17
2022-11-25 18:00:00,3600000,27.0,26970.0,0.0,0.0,70.0,718410.0,181.0,1110449.0,81.0,695382.0,0.0,3600000.0,185.0,936187.0,674.0,1368325.0,0.0,0.0,0.0,0.0,27.0,26960.0,1.0,1000.0,25.0,24960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,18
2022-11-25 19:00:00,3600000,28.0,27970.0,0.0,0.0,70.0,667576.0,154.0,845297.0,97.0,649039.0,0.0,3600000.0,160.0,925409.0,543.0,964240.0,0.0,0.0,0.0,0.0,20.0,20797.0,1.0,1000.0,20.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,19
2022-11-25 20:00:00,3600000,21.0,20980.0,0.0,0.0,37.0,323340.0,86.0,170360.0,87.0,818965.0,0.0,3600000.0,109.0,702238.0,339.0,460228.0,0.0,0.0,0.0,0.0,27.0,27026.0,1.0,1000.0,29.0,28042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,20
2022-11-25 21:00:00,3600000,20.0,19950.0,0.0,0.0,25.0,318340.0,69.0,128910.0,84.0,533004.0,0.0,3600000.0,70.0,361514.0,290.0,466784.0,0.0,0.0,0.0,0.0,20.0,19990.0,0.0,0.0,20.0,20230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,21
2022-11-25 22:00:00,3600000,20.0,22331.0,0.0,0.0,20.0,282480.0,69.0,128310.0,50.0,329830.0,0.0,3600000.0,64.0,298699.0,279.0,472203.0,0.0,0.0,0.0,0.0,18.0,17980.0,0.0,0.0,17.0,16980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,22
2022-11-25 23:00:00,3600000,12.0,11980.0,0.0,0.0,18.0,166246.0,33.0,37750.0,24.0,200730.0,0.0,3600000.0,42.0,227250.0,227.0,340926.0,0.0,0.0,0.0,0.0,12.0,11990.0,0.0,0.0,12.0,11980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,25,23
2022-11-26 00:00:00,3600000,13.0,12980.0,0.0,0.0,9.0,94478.0,22.0,18090.0,7.0,84370.0,0.0,3600000.0,27.0,141951.0,142.0,205804.0,0.0,0.0,0.0,0.0,8.0,7990.0,0.0,0.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,0
2022-11-26 01:00:00,3600000,8.0,8000.0,0.0,0.0,5.0,2420.0,6.0,21460.0,8.0,66632.0,0.0,3600000.0,15.0,107416.0,86.0,82470.0,0.0,0.0,0.0,0.0,8.0,8000.0,0.0,0.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,1
2022-11-26 02:00:00,3600000,7.0,7000.0,0.0,0.0,4.0,13340.0,5.0,4550.0,4.0,10590.0,0.0,3600000.0,11.0,93200.0,64.0,69330.0,0.0,0.0,0.0,0.0,8.0,7990.0,0.0,0.0,8.0,7980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,2
2022-11-26 03:00:00,3600000,6.0,6000.0,0.0,0.0,1.0,13590.0,2.0,2330.0,1.0,2430.0,0.0,3600000.0,8.0,31080.0,45.0,38030.0,0.0,0.0,0.0,0.0,5.0,4980.0,0.0,0.0,5.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,3
2022-11-26 04:00:00,3600000,7.0,6990.0,0.0,0.0,4.0,4670.0,4.0,4950.0,1.0,6500.0,0.0,3600000.0,7.0,60070.0,32.0,26210.0,0.0,0.0,0.0,0.0,10.0,9990.0,0.0,0.0,10.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,4
2022-11-26 05:00:00,3600000,21.0,20970.0,0.0,0.0,9.0,41620.0,14.0,93870.0,2.0,3990.0,0.0,3600000.0,17.0,143150.0,56.0,68280.0,0.0,0.0,0.0,0.0,19.0,18980.0,0.0,0.0,19.0,18990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,5
2022-11-26 06:00:00,3600000,22.0,21980.0,0.0,0.0,9.0,34980.0,14.0,40120.0,1.0,680.0,0.0,3600000.0,10.0,60260.0,76.0,134236.0,0.0,0.0,0.0,0.0,22.0,21950.0,0.0,0.0,22.0,21970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,6
2022-11-26 07:00:00,3600000,22.0,21970.0,0.0,0.0,16.0,140924.0,26.0,84900.0,2.0,31490.0,0.0,3600000.0,28.0,85150.0,111.0,146708.0,0.0,0.0,0.0,0.0,22.0,21980.0,0.0,0.0,22.0,21980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,7
2022-11-26 08:00:00,3600000,22.0,21960.0,0.0,0.0,17.0,227520.0,47.0,87580.0,2.0,10580.0,0.0,3600000.0,56.0,215926.0,201.0,247510.0,0.0,0.0,0.0,0.0,23.0,22020.0,0.0,0.0,23.0,22990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,8
2022-11-26 09:00:00,3600000,26.0,25980.0,0.0,0.0,30.0,442533.0,72.0,210162.0,10.0,108002.0,0.0,3600000.0,108.0,476087.0,379.0,366999.0,0.0,0.0,0.0,0.0,26.0,25910.0,0.0,0.0,26.0,25970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,9
2022-11-26 10:00:00,3600000,26.0,25980.0,0.0,0.0,37.0,350896.0,94.0,230210.0,33.0,277390.0,0.0,3600000.0,143.0,732620.0,468.0,658530.0,0.0,0.0,0.0,0.0,25.0,24960.0,0.0,0.0,24.0,23132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,10
2022-11-26 11:00:00,3600000,25.0,24970.0,0.0,0.0,53.0,761430.0,112.0,322928.0,50.0,435451.0,0.0,3600000.0,141.0,885279.0,539.0,853366.0,0.0,0.0,0.0,0.0,26.0,25970.0,0.0,0.0,26.0,25960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,11
2022-11-26 12:00:00,3600000,24.0,23950.0,0.0,0.0,63.0,786536.0,142.0,555854.0,76.0,615600.0,0.0,3600000.0,157.0,757828.0,566.0,917402.0,0.0,0.0,0.0,0.0,24.0,23980.0,0.0,0.0,25.0,24940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,12
2022-11-26 13:00:00,3600000,27.0,26960.0,0.0,0.0,47.0,520291.0,150.0,597949.0,99.0,552063.0,0.0,3600000.0,196.0,817136.0,653.0,1118855.0,0.0,0.0,0.0,0.0,26.0,25980.0,0.0,0.0,27.0,27042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,13
2022-11-26 14:00:00,3600000,26.0,25990.0,0.0,0.0,56.0,808925.0,175.0,633500.0,98.0,623329.0,0.0,3600000.0,201.0,857510.0,657.0,1205440.0,0.0,0.0,0.0,0.0,27.0,26980.0,0.0,0.0,27.0,26980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,14
2022-11-26 15:00:00,3600000,26.0,25940.0,0.0,0.0,70.0,686579.0,174.0,770933.0,106.0,599490.0,0.0,3600000.0,185.0,879587.0,625.0,1022483.0,0.0,0.0,0.0,0.0,25.0,24960.0,0.0,0.0,26.0,25980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,15
2022-11-26 16:00:00,3600000,26.0,25960.0,0.0,0.0,52.0,574422.0,160.0,671576.0,136.0,706563.0,0.0,3600000.0,167.0,743578.0,599.0,1001457.0,0.0,0.0,0.0,0.0,26.0,25990.0,0.0,0.0,26.0,25940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,16
2022-11-26 17:00:00,3600000,26.0,25960.0,0.0,0.0,60.0,786451.0,174.0,668678.0,132.0,748033.0,0.0,3600000.0,165.0,834401.0,622.0,1127337.0,0.0,0.0,0.0,0.0,27.0,26980.0,0.0,0.0,27.0,26970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,17
2022-11-26 18:00:00,3600000,26.0,25980.0,0.0,0.0,53.0,537028.0,137.0,451765.0,106.0,760095.0,0.0,3600000.0,160.0,1051613.0,592.0,1008761.0,0.0,0.0,0.0,0.0,26.0,25970.0,0.0,0.0,26.0,25960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,18
2022-11-26 19:00:00,3600000,26.0,26250.0,0.0,0.0,31.0,443875.0,101.0,417803.0,104.0,624187.0,0.0,3600000.0,127.0,674003.0,488.0,666278.0,0.0,0.0,0.0,0.0,26.0,25970.0,0.0,0.0,26.0,25970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,19
2022-11-26 20:00:00,3600000,24.0,23970.0,0.0,0.0,38.0,402409.0,74.0,181570.0,74.0,596944.0,0.0,3600000.0,109.0,526512.0,389.0,578810.0,0.0,0.0,0.0,0.0,24.0,24000.0,0.0,0.0,23.0,22930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,20
2022-11-26 21:00:00,3600000,20.0,19970.0,0.0,0.0,24.0,145596.0,63.0,188621.0,41.0,351246.0,0.0,3600000.0,96.0,564760.0,279.0,347702.0,0.0,0.0,0.0,0.0,19.0,18970.0,0.0,0.0,19.0,18990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,21
2022-11-26 22:00:00,3600000,16.0,15990.0,0.0,0.0,15.0,67450.0,63.0,130984.0,22.0,234123.0,0.0,3600000.0,49.0,380870.0,243.0,440026.0,0.0,0.0,0.0,0.0,17.0,16990.0,0.0,0.0,17.0,16980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,22
2022-11-26 23:00:00,3600000,12.0,12000.0,0.0,0.0,11.0,136140.0,33.0,52750.0,26.0,95570.0,0.0,3600000.0,47.0,283900.0,252.0,409766.0,0.0,0.0,0.0,0.0,13.0,12990.0,0.0,0.0,13.0,12990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,26,23
2022-11-27 00:00:00,3600000,12.0,11990.0,0.0,0.0,10.0,66360.0,21.0,35410.0,5.0,65610.0,0.0,3600000.0,41.0,290880.0,171.0,227420.0,0.0,0.0,0.0,0.0,8.0,7990.0,0.0,0.0,8.0,7990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,0
2022-11-27 01:00:00,3600000,8.0,7980.0,0.0,0.0,7.0,31480.0,13.0,12420.0,8.0,17190.0,0.0,3600000.0,21.0,106290.0,118.0,136660.0,0.0,0.0,0.0,0.0,8.0,8000.0,0.0,0.0,7.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,1
2022-11-27 02:00:00,3600000,7.0,6990.0,0.0,0.0,8.0,30800.0,20.0,26680.0,13.0,118061.0,0.0,3600000.0,16.0,95504.0,87.0,99280.0,0.0,0.0,0.0,0.0,8.0,7980.0,0.0,0.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,2
2022-11-27 03:00:00,3600000,6.0,5990.0,0.0,0.0,5.0,20860.0,12.0,26280.0,5.0,32110.0,0.0,3600000.0,14.0,71360.0,56.0,51310.0,0.0,0.0,0.0,0.0,5.0,5000.0,0.0,0.0,5.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,3
2022-11-27 04:00:00,3600000,6.0,6000.0,0.0,0.0,4.0,35960.0,8.0,5550.0,5.0,34910.0,0.0,3600000.0,7.0,78160.0,44.0,42440.0,0.0,0.0,0.0,0.0,8.0,8000.0,0.0,0.0,8.0,7980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,4
2022-11-27 05:00:00,3600000,8.0,7990.0,0.0,0.0,4.0,3970.0,10.0,7560.0,1.0,780.0,0.0,3600000.0,13.0,68270.0,42.0,42170.0,0.0,0.0,0.0,0.0,9.0,8990.0,0.0,0.0,9.0,8990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,5
2022-11-27 06:00:00,3600000,11.0,11000.0,0.0,0.0,5.0,6220.0,16.0,13110.0,1.0,16050.0,0.0,3600000.0,9.0,42840.0,46.0,46110.0,0.0,0.0,0.0,0.0,13.0,12990.0,0.0,0.0,14.0,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,6
2022-11-27 07:00:00,3600000,12.0,12000.0,0.0,0.0,3.0,38340.0,7.0,6110.0,2.0,1940.0,0.0,3600000.0,6.0,51620.0,31.0,28030.0,0.0,0.0,0.0,0.0,12.0,11980.0,0.0,0.0,12.0,11990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,7
2022-11-27 08:00:00,3600000,13.0,12990.0,0.0,0.0,14.0,161590.0,12.0,9710.0,2.0,1560.0,0.0,3600000.0,14.0,34440.0,82.0,69740.0,0.0,0.0,0.0,0.0,12.0,11990.0,0.0,0.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,8
2022-11-27 09:00:00,3600000,17.0,16980.0,0.0,0.0,16.0,139080.0,39.0,97310.0,1.0,14120.0,0.0,3600000.0,42.0,238090.0,159.0,294139.0,0.0,0.0,0.0,0.0,17.0,16980.0,0.0,0.0,17.0,16970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,9
2022-11-27 10:00:00,3600000,18.0,17980.0,0.0,0.0,31.0,302280.0,55.0,62630.0,0.0,0.0,0.0,3600000.0,54.0,306028.0,246.0,441500.0,0.0,0.0,0.0,0.0,18.0,17990.0,0.0,0.0,18.0,17970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,10
2022-11-27 11:00:00,3600000,18.0,17960.0,0.0,0.0,36.0,394900.0,64.0,55340.0,4.0,39320.0,0.0,3600000.0,68.0,345090.0,276.0,422475.0,0.0,0.0,0.0,0.0,18.0,17990.0,0.0,0.0,18.0,18997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,11
2022-11-27 12:00:00,3600000,19.0,19041.0,0.0,0.0,37.0,536737.0,66.0,174238.0,10.0,95710.0,0.0,3600000.0,77.0,475256.0,331.0,627053.0,0.0,0.0,0.0,0.0,18.0,17990.0,0.0,0.0,19.0,18940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,12
2022-11-27 13:00:00,3600000,21.0,20980.0,0.0,0.0,22.0,217630.0,61.0,134085.0,12.0,81450.0,0.0,3600000.0,100.0,568643.0,383.0,647783.0,0.0,0.0,0.0,0.0,22.0,21960.0,0.0,0.0,21.0,20980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,13
2022-11-27 14:00:00,3600000,22.0,21990.0,0.0,0.0,53.0,573966.0,109.0,301997.0,31.0,206110.0,0.0,3600000.0,133.0,582291.0,525.0,1105372.0,0.0,0.0,0.0,0.0,22.0,23103.0,0.0,0.0,23.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,14
2022-11-27 15:00:00,3600000,23.0,22980.0,0.0,0.0,52.0,538437.0,120.0,365299.0,20.0,195690.0,0.0,3600000.0,121.0,669059.0,490.0,953774.0,0.0,0.0,0.0,0.0,22.0,21980.0,0.0,0.0,21.0,20990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,15
2022-11-27 16:00:00,3600000,22.0,21990.0,0.0,0.0,46.0,498397.0,133.0,487160.0,57.0,412594.0,0.0,3600000.0,98.0,459272.0,518.0,1026639.0,0.0,0.0,0.0,0.0,22.0,21980.0,0.0,0.0,22.0,21970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,16
2022-11-27 17:00:00,3600000,19.0,18980.0,0.0,0.0,44.0,540609.0,127.0,460988.0,64.0,456283.0,0.0,3600000.0,152.0,833309.0,609.0,1284909.0,0.0,0.0,0.0,0.0,22.0,21950.0,0.0,0.0,22.0,21990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,17
2022-11-27 18:00:00,3600000,22.0,21990.0,0.0,0.0,26.0,265861.0,73.0,218100.0,50.0,337091.0,0.0,3600000.0,98.0,523242.0,477.0,822552.0,0.0,0.0,0.0,0.0,22.0,21960.0,0.0,0.0,23.0,22960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,18
2022-11-27 19:00:00,3600000,23.0,22980.0,0.0,0.0,26.0,320652.0,64.0,197991.0,37.0,196352.0,0.0,3600000.0,73.0,458268.0,381.0,713511.0,0.0,0.0,0.0,0.0,21.0,20970.0,0.0,0.0,20.0,20820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,19
2022-11-27 20:00:00,3600000,17.0,16980.0,0.0,0.0,22.0,170060.0,53.0,44240.0,21.0,244380.0,0.0,3600000.0,64.0,280680.0,258.0,400180.0,0.0,0.0,0.0,0.0,19.0,18970.0,0.0,0.0,20.0,19950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,20
2022-11-27 21:00:00,3600000,18.0,17960.0,0.0,0.0,15.0,122250.0,30.0,20490.0,14.0,142410.0,0.0,3600000.0,34.0,169950.0,152.0,225599.0,0.0,0.0,0.0,0.0,18.0,17990.0,0.0,0.0,18.0,17970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,21
2022-11-27 22:00:00,3600000,17.0,17000.0,0.0,0.0,12.0,171170.0,34.0,77106.0,8.0,90740.0,0.0,3600000.0,39.0,271910.0,151.0,199831.0,0.0,0.0,0.0,0.0,17.0,16980.0,0.0,0.0,17.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,22
2022-11-27 23:00:00,3600000,12.0,11990.0,0.0,0.0,2.0,1260.0,14.0,14350.0,1.0,35520.0,0.0,3600000.0,34.0,194706.0,100.0,94251.0,0.0,0.0,0.0,0.0,12.0,11980.0,0.0,0.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,27,23
2022-11-28 00:00:00,3600000,12.0,12000.0,0.0,0.0,4.0,3800.0,8.0,5620.0,1.0,490.0,0.0,3600000.0,13.0,77306.0,48.0,41400.0,0.0,0.0,0.0,0.0,8.0,8000.0,0.0,0.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,0
2022-11-28 01:00:00,3600000,1.0,1000.0,0.0,0.0,1.0,1160.0,3.0,2800.0,0.0,0.0,0.0,3600000.0,2.0,13740.0,28.0,24670.0,0.0,0.0,0.0,0.0,1.0,1000.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,1
2022-11-28 02:00:00,3600000,0.0,0.0,0.0,0.0,1.0,5040.0,1.0,1160.0,1.0,10100.0,0.0,3600000.0,6.0,88570.0,15.0,16450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,2
2022-11-28 03:00:00,3600000,2.0,1990.0,0.0,0.0,1.0,21410.0,1.0,970.0,0.0,0.0,0.0,3600000.0,5.0,38690.0,18.0,19840.0,0.0,0.0,0.0,0.0,2.0,2000.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,3
2022-11-28 04:00:00,3600000,9.0,8990.0,0.0,0.0,3.0,42703.0,1.0,1550.0,0.0,0.0,0.0,3600000.0,2.0,16400.0,20.0,17360.0,0.0,0.0,0.0,0.0,11.0,10980.0,0.0,0.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,4
2022-11-28 05:00:00,3600000,23.0,22990.0,0.0,0.0,6.0,78260.0,11.0,9310.0,0.0,0.0,0.0,3600000.0,22.0,234396.0,97.0,99340.0,0.0,0.0,0.0,0.0,25.0,24970.0,0.0,0.0,25.0,25024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,5
2022-11-28 06:00:00,3600000,29.0,28960.0,0.0,0.0,19.0,185415.0,37.0,86795.0,7.0,88190.0,0.0,3600000.0,49.0,278640.0,274.0,368670.0,0.0,0.0,0.0,0.0,30.0,29940.0,2.0,2000.0,30.0,29960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,6
2022-11-28 07:00:00,3600000,31.0,30980.0,0.0,0.0,43.0,536804.0,95.0,383930.0,11.0,15050.0,0.0,3600000.0,107.0,459298.0,488.0,768236.0,0.0,0.0,0.0,0.0,32.0,31950.0,3.0,3000.0,31.0,30950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,7
2022-11-28 08:00:00,3600000,32.0,31980.0,0.0,0.0,66.0,1047730.0,135.0,566080.0,19.0,69870.0,0.0,3600000.0,181.0,691603.0,569.0,1026489.0,0.0,0.0,0.0,0.0,31.0,30980.0,1.0,1000.0,32.0,31980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,8
2022-11-28 09:00:00,3600000,33.0,33044.0,0.0,0.0,76.0,1045962.0,167.0,1052335.0,28.0,193485.0,0.0,3600000.0,189.0,890870.0,584.0,1003232.0,0.0,0.0,0.0,0.0,31.0,30980.0,1.0,1000.0,33.0,33865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,9
2022-11-28 10:00:00,3600000,29.0,28960.0,0.0,0.0,100.0,1054217.0,175.0,953511.0,39.0,246970.0,0.0,3600000.0,151.0,754732.0,564.0,824762.0,0.0,0.0,0.0,0.0,32.0,31990.0,1.0,1000.0,32.0,31930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,10
2022-11-28 11:00:00,3600000,35.0,34980.0,0.0,0.0,84.0,1415630.0,138.0,678309.0,75.0,493734.0,0.0,3600000.0,180.0,1048880.0,563.0,815201.0,0.0,0.0,0.0,0.0,33.0,31970.0,0.0,0.0,32.0,31940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022,11,28,11
