Datetime,Intervall [ms],AF_BS_32 (Belegungen/Intervall),AF_BS_32 (Verweilzeit/Intervall) [ms],AF_BS_35 (Belegungen/Intervall),AF_BS_35 (Verweilzeit/Intervall) [ms],AF_BS_38 (Belegungen/Intervall),AF_BS_38 (Verweilzeit/Intervall) [ms],AF_BS_41 (Belegungen/Intervall),AF_BS_41 (Verweilzeit/Intervall) [ms],AF_T1_T2 (Belegungen/Intervall),AF_T1_T2 (Verweilzeit/Intervall) [ms],AF_T3_T4 (Belegungen/Intervall),AF_T3_T4 (Verweilzeit/Intervall) [ms],D31 (Belegungen/Intervall),D31 (Verweilzeit/Intervall) [ms],D32 (Belegungen/Intervall),D32 (Verweilzeit/Intervall) [ms],Reserve (Belegungen/Intervall),Reserve (Verweilzeit/Intervall) [ms],V12 (Belegungen/Intervall),V12 (Verweilzeit/Intervall) [ms],V21 (Belegungen/Intervall),V21 (Verweilzeit/Intervall) [ms],V22 (Belegungen/Intervall),V22 (Verweilzeit/Intervall) [ms],V23 (Belegungen/Intervall),V23 (Verweilzeit/Intervall) [ms],V24 (Belegungen/Intervall),V24 (Verweilzeit/Intervall) [ms],Year,Month,Day,Hour
2022-10-18 12:00:00,3600000,9.0,12330.0,21.0,20260.0,0.0,0.0,20.0,21509.0,0.0,3600000.0,0.0,3600000.0,80.0,522693.0,152.0,366415.0,0.0,0.0,97.0,2647051.0,82.0,213080.0,439.0,2057381.0,286.0,1316290.0,133.0,680196.0,2022,10,18,12
2022-10-18 13:00:00,3600000,7.0,8020.0,11.0,13549.0,0.0,0.0,27.0,47930.0,0.0,3600000.0,0.0,3600000.0,68.0,411270.0,131.0,299518.0,0.0,0.0,106.0,3132626.0,85.0,204500.0,450.0,1908727.0,341.0,1572510.0,113.0,576997.0,2022,10,18,13
2022-10-18 14:00:00,3600000,7.0,10270.0,17.0,28643.0,0.0,0.0,19.0,25520.0,0.0,3600000.0,0.0,3600000.0,68.0,709022.0,121.0,399060.0,0.0,0.0,97.0,3065833.0,61.0,150094.0,427.0,1992733.0,347.0,1493279.0,129.0,612359.0,2022,10,18,14
2022-10-18 15:00:00,3600000,16.0,27920.0,19.0,20340.0,0.0,0.0,14.0,13020.0,0.0,3600000.0,0.0,3600000.0,80.0,713491.0,145.0,344831.0,0.0,0.0,95.0,2984180.0,86.0,176860.0,450.0,1953428.0,357.0,1470394.0,136.0,581414.0,2022,10,18,15
2022-10-18 16:00:00,3600000,12.0,12830.0,9.0,10800.0,0.0,0.0,33.0,37980.0,0.0,3600000.0,0.0,3600000.0,82.0,623282.0,101.0,280114.0,0.0,0.0,108.0,2705932.0,71.0,125370.0,485.0,2269916.0,418.0,1559281.0,144.0,537360.0,2022,10,18,16
2022-10-18 17:00:00,3600000,2.0,2100.0,37.0,42959.0,0.0,0.0,13.0,11250.0,0.0,3600000.0,0.0,3600000.0,104.0,912773.0,145.0,464330.0,0.0,0.0,113.0,2108094.0,77.0,255121.0,461.0,1964552.0,379.0,1528475.0,124.0,639058.0,2022,10,18,17
2022-10-18 18:00:00,3600000,4.0,33700.0,10.0,11480.0,0.0,0.0,16.0,16909.0,0.0,3600000.0,0.0,3600000.0,95.0,831080.0,97.0,320790.0,0.0,0.0,101.0,2292216.0,45.0,92490.0,393.0,1941623.0,353.0,1471616.0,99.0,433919.0,2022,10,18,18
2022-10-18 19:00:00,3600000,1.0,2040.0,24.0,42770.0,0.0,0.0,4.0,4460.0,0.0,3600000.0,0.0,3600000.0,53.0,429602.0,93.0,257252.0,0.0,0.0,87.0,1555216.0,11.0,26650.0,307.0,1263122.0,249.0,924263.0,72.0,151500.0,2022,10,18,19
2022-10-18 20:00:00,3600000,1.0,730.0,1.0,840.0,0.0,0.0,11.0,11100.0,0.0,3600000.0,0.0,3600000.0,32.0,167453.0,51.0,187781.0,0.0,0.0,85.0,788390.0,2.0,960.0,190.0,984782.0,176.0,863800.0,32.0,117650.0,2022,10,18,20
2022-10-18 21:00:00,3600000,1.0,1640.0,7.0,6426.0,0.0,0.0,4.0,4320.0,0.0,3600000.0,0.0,3600000.0,16.0,64710.0,14.0,41310.0,0.0,0.0,61.0,435430.0,2.0,6400.0,168.0,679319.0,122.0,385103.0,19.0,30870.0,2022,10,18,21
2022-10-18 22:00:00,3600000,0.0,0.0,3.0,3030.0,0.0,0.0,2.0,1300.0,0.0,3600000.0,0.0,3600000.0,13.0,68490.0,13.0,9090.0,0.0,0.0,33.0,278292.0,2.0,1360.0,122.0,395445.0,107.0,330312.0,23.0,67690.0,2022,10,18,22
2022-10-18 23:00:00,3600000,0.0,0.0,2.0,29160.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,11.0,61470.0,7.0,57230.0,0.0,0.0,24.0,120769.0,5.0,2800.0,291.0,644945.0,205.0,295403.0,22.0,20200.0,2022,10,18,23
2022-10-19 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4240.0,0.0,3600000.0,0.0,3600000.0,4.0,37080.0,6.0,25740.0,0.0,0.0,28.0,163380.0,2.0,1360.0,88.0,328056.0,53.0,116726.0,10.0,15800.0,2022,10,19,0
2022-10-19 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,1.0,1260.0,1.0,450.0,0.0,0.0,15.0,82790.0,2.0,960.0,51.0,72349.0,27.0,23940.0,3.0,2320.0,2022,10,19,1
2022-10-19 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,1.0,11520.0,2.0,13680.0,0.0,0.0,6.0,48540.0,0.0,0.0,27.0,54130.0,11.0,9760.0,2.0,2910.0,2022,10,19,2
2022-10-19 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,850.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31660.0,1.0,480.0,26.0,52090.0,26.0,36280.0,0.0,0.0,2022,10,19,3
2022-10-19 04:00:00,3600000,0.0,0.0,2.0,1520.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,2.0,24300.0,3.0,12060.0,0.0,0.0,8.0,44780.0,1.0,560.0,51.0,96860.0,38.0,65870.0,4.0,3220.0,2022,10,19,4
2022-10-19 05:00:00,3600000,0.0,0.0,2.0,2580.0,0.0,0.0,3.0,2620.0,0.0,3600000.0,0.0,3600000.0,12.0,51650.0,7.0,52910.0,0.0,0.0,42.0,378563.0,5.0,2810.0,164.0,616416.0,122.0,476968.0,21.0,60850.0,2022,10,19,5
2022-10-19 06:00:00,3600000,3.0,2420.0,5.0,21590.0,0.0,0.0,11.0,10210.0,0.0,3600000.0,0.0,3600000.0,28.0,233160.0,14.0,188540.0,0.0,0.0,75.0,1263631.0,6.0,4750.0,363.0,1161629.0,344.0,757980.0,37.0,76290.0,2022,10,19,6
2022-10-19 07:00:00,3600000,7.0,9310.0,4.0,3390.0,0.0,0.0,13.0,10760.0,0.0,3600000.0,0.0,3600000.0,71.0,306330.0,29.0,172547.0,0.0,0.0,125.0,2341105.0,38.0,30217.0,455.0,2115763.0,485.0,1692429.0,106.0,429806.0,2022,10,19,7
2022-10-19 08:00:00,3600000,13.0,19660.0,9.0,10740.0,0.0,0.0,13.0,16900.0,0.0,3600000.0,0.0,3600000.0,91.0,542822.0,72.0,542786.0,0.0,0.0,95.0,2729605.0,148.0,259700.0,475.0,2598919.0,517.0,1897083.0,185.0,714590.0,2022,10,19,8
2022-10-19 09:00:00,3600000,13.0,17626.0,10.0,8490.0,0.0,0.0,18.0,26340.0,0.0,3600000.0,0.0,3600000.0,65.0,367877.0,122.0,239950.0,0.0,0.0,134.0,2902426.0,100.0,214970.0,408.0,2141246.0,352.0,1466368.0,158.0,645592.0,2022,10,19,9
2022-10-19 10:00:00,3600000,6.0,6400.0,7.0,18100.0,0.0,0.0,19.0,18679.0,0.0,3600000.0,0.0,3600000.0,64.0,379736.0,161.0,345500.0,0.0,0.0,99.0,2981654.0,83.0,203950.0,457.0,2099232.0,339.0,1443127.0,155.0,690970.0,2022,10,19,10
2022-10-19 11:00:00,3600000,4.0,8760.0,9.0,10220.0,0.0,0.0,21.0,20120.0,0.0,3600000.0,0.0,3600000.0,60.0,497633.0,137.0,176821.0,0.0,0.0,112.0,2985194.0,73.0,239862.0,425.0,2024268.0,353.0,1594336.0,137.0,546824.0,2022,10,19,11
2022-10-19 12:00:00,3600000,8.0,13820.0,10.0,10490.0,0.0,0.0,11.0,9850.0,0.0,3600000.0,0.0,3600000.0,72.0,470535.0,79.0,156050.0,0.0,0.0,115.0,2728015.0,113.0,297110.0,442.0,2018682.0,367.0,1429714.0,128.0,542833.0,2022,10,19,12
2022-10-19 13:00:00,3600000,12.0,14110.0,14.0,20360.0,0.0,0.0,23.0,28896.0,0.0,3600000.0,0.0,3600000.0,88.0,397393.0,87.0,273328.0,0.0,0.0,100.0,2835146.0,100.0,189700.0,428.0,2118259.0,362.0,1491391.0,119.0,519834.0,2022,10,19,13
2022-10-19 14:00:00,3600000,12.0,16600.0,30.0,40569.0,0.0,0.0,19.0,19181.0,0.0,3600000.0,0.0,3600000.0,84.0,524130.0,92.0,245770.0,0.0,0.0,85.0,2784921.0,68.0,159513.0,417.0,2237141.0,341.0,1750341.0,132.0,501844.0,2022,10,19,14
2022-10-19 15:00:00,3600000,7.0,8630.0,12.0,11200.0,0.0,0.0,14.0,16320.0,0.0,3600000.0,0.0,3600000.0,74.0,724830.0,137.0,256730.0,0.0,0.0,109.0,2594871.0,96.0,250770.0,483.0,2253064.0,381.0,1546786.0,147.0,670358.0,2022,10,19,15
2022-10-19 16:00:00,3600000,9.0,13900.0,10.0,8850.0,0.0,0.0,21.0,24759.0,0.0,3600000.0,0.0,3600000.0,74.0,646733.0,137.0,330584.0,0.0,0.0,84.0,2936645.0,83.0,137720.0,455.0,2061615.0,385.0,1585965.0,142.0,542582.0,2022,10,19,16
2022-10-19 17:00:00,3600000,3.0,6180.0,11.0,22439.0,0.0,0.0,15.0,17552.0,0.0,3600000.0,0.0,3600000.0,96.0,717132.0,129.0,270350.0,0.0,0.0,102.0,2629098.0,73.0,107440.0,429.0,2038960.0,387.0,1681252.0,107.0,563730.0,2022,10,19,17
2022-10-19 18:00:00,3600000,2.0,2420.0,5.0,5230.0,0.0,0.0,10.0,8780.0,0.0,3600000.0,0.0,3600000.0,87.0,660943.0,158.0,327402.0,0.0,0.0,106.0,2128182.0,46.0,135210.0,345.0,1924018.0,334.0,1519118.0,104.0,624830.0,2022,10,19,18
2022-10-19 19:00:00,3600000,2.0,1390.0,13.0,12530.0,0.0,0.0,8.0,9580.0,0.0,3600000.0,0.0,3600000.0,61.0,496910.0,105.0,469613.0,0.0,0.0,96.0,1569825.0,3.0,26334.0,282.0,1409189.0,272.0,1011781.0,59.0,232530.0,2022,10,19,19
2022-10-19 20:00:00,3600000,2.0,1390.0,7.0,14170.0,0.0,0.0,11.0,9440.0,0.0,3600000.0,0.0,3600000.0,36.0,181084.0,32.0,102090.0,0.0,0.0,87.0,999543.0,7.0,6130.0,211.0,1122852.0,160.0,853321.0,39.0,152910.0,2022,10,19,20
2022-10-19 21:00:00,3600000,0.0,0.0,2.0,1590.0,0.0,0.0,5.0,10740.0,0.0,3600000.0,0.0,3600000.0,29.0,134980.0,24.0,26100.0,0.0,0.0,62.0,496191.0,3.0,1920.0,186.0,814218.0,141.0,604912.0,26.0,93150.0,2022,10,19,21
2022-10-19 22:00:00,3600000,0.0,0.0,3.0,4290.0,0.0,0.0,5.0,7820.0,0.0,3600000.0,0.0,3600000.0,20.0,65880.0,16.0,49140.0,0.0,0.0,44.0,387427.0,6.0,3710.0,159.0,624278.0,136.0,469925.0,21.0,59750.0,2022,10,19,22
2022-10-19 23:00:00,3600000,0.0,0.0,1.0,570.0,0.0,0.0,1.0,2300.0,0.0,3600000.0,0.0,3600000.0,7.0,4770.0,9.0,54710.0,0.0,0.0,31.0,212900.0,1.0,1040.0,90.0,280863.0,73.0,161200.0,8.0,24920.0,2022,10,19,23
2022-10-20 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1310.0,0.0,3600000.0,0.0,3600000.0,7.0,42200.0,3.0,1800.0,0.0,0.0,15.0,212012.0,0.0,0.0,47.0,116910.0,38.0,56502.0,3.0,2070.0,2022,10,20,0
2022-10-20 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,7.0,10170.0,5.0,2880.0,0.0,0.0,17.0,138930.0,0.0,0.0,29.0,81860.0,21.0,81520.0,4.0,5010.0,2022,10,20,1
2022-10-20 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,1.0,11880.0,3.0,14670.0,0.0,0.0,13.0,92840.0,0.0,0.0,21.0,39660.0,14.0,22770.0,2.0,1210.0,2022,10,20,2
2022-10-20 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,1.0,900.0,0.0,0.0,4.0,47710.0,2.0,1120.0,31.0,37762.0,9.0,7890.0,2.0,1074.0,2022,10,20,3
2022-10-20 04:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,1.0,14310.0,3.0,14490.0,0.0,0.0,15.0,90720.0,2.0,960.0,48.0,83040.0,48.0,41800.0,1.0,1040.0,2022,10,20,4
2022-10-20 05:00:00,3600000,2.0,1380.0,1.0,830.0,0.0,0.0,7.0,5750.0,0.0,3600000.0,0.0,3600000.0,12.0,58230.0,6.0,16073.0,0.0,0.0,60.0,506700.0,2.0,960.0,149.0,471810.0,129.0,296210.0,13.0,11760.0,2022,10,20,5
2022-10-20 06:00:00,3600000,8.0,9590.0,6.0,6520.0,0.0,0.0,4.0,2890.0,0.0,3600000.0,0.0,3600000.0,31.0,218680.0,27.0,150364.0,0.0,0.0,78.0,1107435.0,3.0,2500.0,361.0,1088513.0,337.0,633301.0,39.0,105952.0,2022,10,20,6
2022-10-20 07:00:00,3600000,7.0,9320.0,4.0,4100.0,0.0,0.0,18.0,17319.0,0.0,3600000.0,0.0,3600000.0,64.0,342729.0,49.0,152450.0,0.0,0.0,190.0,2142383.0,52.0,49340.0,429.0,2189045.0,461.0,1612049.0,98.0,270590.0,2022,10,20,7
2022-10-20 08:00:00,3600000,7.0,14380.0,16.0,21870.0,0.0,0.0,16.0,23920.0,0.0,3600000.0,0.0,3600000.0,77.0,486480.0,94.0,157930.0,0.0,0.0,111.0,2352524.0,124.0,247840.0,459.0,2482114.0,500.0,1978275.0,193.0,603379.0,2022,10,20,8
2022-10-20 09:00:00,3600000,2.0,2460.0,13.0,17740.0,0.0,0.0,14.0,16730.0,0.0,3600000.0,0.0,3600000.0,62.0,277217.0,142.0,298310.0,0.0,0.0,88.0,2840007.0,89.0,206830.0,416.0,2025953.0,352.0,1409555.0,160.0,701837.0,2022,10,20,9
2022-10-20 10:00:00,3600000,6.0,12020.0,11.0,20250.0,0.0,0.0,15.0,18270.0,0.0,3600000.0,0.0,3600000.0,54.0,444220.0,167.0,411961.0,0.0,0.0,109.0,2677146.0,89.0,243980.0,443.0,2102990.0,303.0,1260197.0,146.0,777188.0,2022,10,20,10
2022-10-20 11:00:00,3600000,5.0,6550.0,10.0,10250.0,0.0,0.0,14.0,15590.0,0.0,3600000.0,0.0,3600000.0,86.0,512836.0,137.0,287110.0,0.0,0.0,108.0,3096989.0,74.0,173032.0,433.0,2091036.0,328.0,1395436.0,142.0,643547.0,2022,10,20,11
2022-10-20 12:00:00,3600000,7.0,6210.0,15.0,22570.0,0.0,0.0,13.0,12300.0,0.0,3600000.0,0.0,3600000.0,78.0,738300.0,132.0,321012.0,0.0,0.0,98.0,3011995.0,74.0,193245.0,417.0,2096813.0,334.0,1323143.0,122.0,754162.0,2022,10,20,12
2022-10-20 13:00:00,3600000,10.0,9610.0,21.0,28670.0,0.0,0.0,19.0,21570.0,0.0,3600000.0,0.0,3600000.0,78.0,571368.0,105.0,324670.0,0.0,0.0,98.0,2937850.0,70.0,160100.0,454.0,2151916.0,371.0,1667396.0,145.0,621311.0,2022,10,20,13
2022-10-20 14:00:00,3600000,4.0,3460.0,15.0,24090.0,0.0,0.0,34.0,35618.0,0.0,3600000.0,0.0,3600000.0,82.0,759240.0,111.0,392250.0,0.0,0.0,110.0,2905042.0,73.0,93140.0,412.0,2066393.0,333.0,1314467.0,128.0,482270.0,2022,10,20,14
2022-10-20 15:00:00,3600000,9.0,12320.0,18.0,19520.0,0.0,0.0,18.0,27270.0,0.0,3600000.0,0.0,3600000.0,92.0,593301.0,194.0,489950.0,0.0,0.0,115.0,2540671.0,85.0,108090.0,446.0,2061463.0,403.0,1717470.0,155.0,584430.0,2022,10,20,15
2022-10-20 16:00:00,3600000,10.0,9060.0,14.0,17300.0,0.0,0.0,8.0,7830.0,0.0,3600000.0,0.0,3600000.0,90.0,705156.0,122.0,303572.0,0.0,0.0,106.0,2518777.0,57.0,163738.0,452.0,2237593.0,394.0,1828683.0,160.0,574073.0,2022,10,20,16
2022-10-20 17:00:00,3600000,8.0,7890.0,14.0,18810.0,0.0,0.0,15.0,13320.0,0.0,3600000.0,0.0,3600000.0,83.0,948937.0,137.0,471715.0,0.0,0.0,82.0,2639821.0,66.0,117574.0,430.0,2262050.0,403.0,1945374.0,136.0,606746.0,2022,10,20,17
2022-10-20 18:00:00,3600000,2.0,1990.0,11.0,16230.0,0.0,0.0,12.0,23089.0,0.0,3600000.0,0.0,3600000.0,56.0,439590.0,98.0,366779.0,0.0,0.0,96.0,1854015.0,35.0,63360.0,279.0,1842196.0,264.0,1759858.0,98.0,622414.0,2022,10,20,18
2022-10-20 19:00:00,3600000,3.0,13770.0,5.0,4570.0,0.0,0.0,13.0,19239.0,0.0,3600000.0,0.0,3600000.0,50.0,580218.0,84.0,233768.0,0.0,0.0,80.0,1470478.0,3.0,7810.0,244.0,1369832.0,239.0,1338920.0,72.0,258140.0,2022,10,20,19
2022-10-20 20:00:00,3600000,3.0,2210.0,2.0,9370.0,0.0,0.0,5.0,5530.0,0.0,3600000.0,0.0,3600000.0,34.0,203501.0,65.0,104356.0,0.0,0.0,91.0,1136096.0,5.0,5910.0,145.0,1071812.0,140.0,1275196.0,51.0,224136.0,2022,10,20,20
2022-10-20 21:00:00,3600000,3.0,5040.0,3.0,3040.0,0.0,0.0,3.0,2720.0,0.0,3600000.0,0.0,3600000.0,17.0,55350.0,43.0,118350.0,0.0,0.0,55.0,497184.0,3.0,2580.0,134.0,927774.0,127.0,834762.0,27.0,121070.0,2022,10,20,21
2022-10-20 22:00:00,3600000,0.0,0.0,3.0,4080.0,0.0,0.0,2.0,1440.0,0.0,3600000.0,0.0,3600000.0,22.0,121490.0,23.0,44190.0,0.0,0.0,40.0,266820.0,4.0,8120.0,114.0,617578.0,107.0,536001.0,19.0,68840.0,2022,10,20,22
2022-10-20 23:00:00,3600000,0.0,0.0,2.0,2510.0,0.0,0.0,8.0,6010.0,0.0,3600000.0,0.0,3600000.0,12.0,44112.0,23.0,48590.0,0.0,0.0,41.0,384834.0,4.0,2870.0,106.0,465985.0,98.0,318102.0,14.0,15510.0,2022,10,20,23
2022-10-21 00:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2910.0,0.0,3600000.0,0.0,3600000.0,3.0,23850.0,19.0,36360.0,0.0,0.0,24.0,230274.0,2.0,1040.0,74.0,207933.0,44.0,145853.0,8.0,26620.0,2022,10,21,0
2022-10-21 01:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,3.0,28260.0,6.0,3780.0,0.0,0.0,15.0,125221.0,1.0,960.0,50.0,168030.0,29.0,89880.0,5.0,18060.0,2022,10,21,1
2022-10-21 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,3.0,12330.0,8.0,28530.0,0.0,0.0,10.0,72350.0,0.0,0.0,28.0,79421.0,19.0,73721.0,5.0,4210.0,2022,10,21,2
2022-10-21 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,3.0,630.0,2.0,1440.0,0.0,0.0,4.0,35980.0,0.0,0.0,22.0,35230.0,25.0,44910.0,1.0,460.0,2022,10,21,3
2022-10-21 04:00:00,3600000,0.0,0.0,1.0,1880.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,0.0,0.0,9.0,7470.0,0.0,0.0,13.0,210650.0,0.0,0.0,51.0,131230.0,46.0,140860.0,6.0,25820.0,2022,10,21,4
2022-10-21 05:00:00,3600000,1.0,670.0,3.0,3740.0,0.0,0.0,5.0,3910.0,0.0,3600000.0,0.0,3600000.0,10.0,28530.0,17.0,32850.0,0.0,0.0,58.0,533449.0,2.0,1420.0,112.0,435344.0,109.0,444191.0,10.0,31360.0,2022,10,21,5
2022-10-21 06:00:00,3600000,2.0,1670.0,5.0,4300.0,0.0,0.0,5.0,4160.0,0.0,3600000.0,0.0,3600000.0,23.0,283820.0,39.0,197810.0,0.0,0.0,75.0,1137619.0,22.0,36930.0,264.0,1287504.0,248.0,904741.0,53.0,115902.0,2022,10,21,6
2022-10-21 07:00:00,3600000,11.0,14170.0,6.0,7390.0,0.0,0.0,15.0,14250.0,0.0,3600000.0,0.0,3600000.0,57.0,328482.0,79.0,277239.0,0.0,0.0,82.0,2390467.0,37.0,27360.0,298.0,2012648.0,330.0,1449525.0,100.0,298140.0,2022,10,21,7
2022-10-21 08:00:00,3600000,8.0,20180.0,15.0,18560.0,0.0,0.0,19.0,19558.0,0.0,3600000.0,0.0,3600000.0,69.0,330345.0,62.0,175260.0,0.0,0.0,94.0,2447289.0,83.0,164980.0,398.0,2229899.0,371.0,1669918.0,137.0,594011.0,2022,10,21,8
2022-10-21 09:00:00,3600000,6.0,5560.0,3.0,2340.0,0.0,0.0,9.0,6950.0,0.0,3600000.0,0.0,3600000.0,38.0,383624.0,73.0,209840.0,0.0,0.0,100.0,2883943.0,65.0,94720.0,395.0,1903236.0,300.0,1457786.0,181.0,778765.0,2022,10,21,9
2022-10-21 10:00:00,3600000,10.0,9580.0,16.0,21570.0,0.0,0.0,20.0,16479.0,0.0,3600000.0,0.0,3600000.0,48.0,395839.0,123.0,522292.0,0.0,0.0,91.0,2945873.0,60.0,170990.0,398.0,2195663.0,338.0,1490753.0,192.0,845154.0,2022,10,21,10
2022-10-21 11:00:00,3600000,3.0,2470.0,7.0,13510.0,0.0,0.0,16.0,20310.0,0.0,3600000.0,0.0,3600000.0,60.0,492105.0,157.0,418384.0,0.0,0.0,99.0,3175351.0,64.0,150670.0,437.0,2271022.0,386.0,1847143.0,184.0,691978.0,2022,10,21,11
2022-10-21 12:00:00,3600000,3.0,5180.0,13.0,17100.0,0.0,0.0,12.0,13570.0,0.0,3600000.0,0.0,3600000.0,51.0,600883.0,166.0,293320.0,0.0,0.0,100.0,3143700.0,53.0,86570.0,431.0,2189482.0,385.0,1670548.0,156.0,656917.0,2022,10,21,12
2022-10-21 13:00:00,3600000,8.0,12560.0,14.0,21758.0,0.0,0.0,17.0,16500.0,0.0,3600000.0,0.0,3600000.0,58.0,423992.0,145.0,302811.0,0.0,0.0,103.0,3061521.0,54.0,125790.0,471.0,2194988.0,401.0,1849770.0,152.0,536520.0,2022,10,21,13
2022-10-21 14:00:00,3600000,5.0,9890.0,19.0,26780.0,0.0,0.0,14.0,16041.0,0.0,3600000.0,0.0,3600000.0,54.0,691195.0,133.0,545562.0,0.0,0.0,73.0,2733797.0,75.0,214310.0,436.0,1881538.0,405.0,1716575.0,133.0,547860.0,2022,10,21,14
2022-10-21 15:00:00,3600000,14.0,19874.0,16.0,35310.0,0.0,0.0,22.0,27180.0,0.0,3600000.0,0.0,3600000.0,57.0,699683.0,131.0,378540.0,0.0,0.0,101.0,2133472.0,67.0,404284.0,462.0,2063040.0,374.0,1661302.0,127.0,514553.0,2022,10,21,15
2022-10-21 16:00:00,3600000,5.0,8030.0,10.0,8930.0,0.0,0.0,10.0,9060.0,0.0,3600000.0,0.0,3600000.0,62.0,564443.0,130.0,442554.0,0.0,0.0,104.0,2079566.0,71.0,136990.0,455.0,2075509.0,405.0,1666959.0,133.0,605190.0,2022,10,21,16
2022-10-21 17:00:00,3600000,6.0,5400.0,12.0,24850.0,0.0,0.0,13.0,13970.0,0.0,3600000.0,0.0,3600000.0,57.0,569753.0,120.0,471910.0,0.0,0.0,94.0,2042367.0,55.0,105680.0,493.0,2088578.0,435.0,1809067.0,119.0,656000.0,2022,10,21,17
2022-10-21 18:00:00,3600000,8.0,10468.0,14.0,15310.0,0.0,0.0,14.0,25361.0,0.0,3600000.0,0.0,3600000.0,45.0,419020.0,105.0,198890.0,0.0,0.0,101.0,2022728.0,30.0,62876.0,396.0,1544654.0,346.0,1553588.0,84.0,296714.0,2022,10,21,18
2022-10-21 19:00:00,3600000,4.0,5770.0,5.0,9540.0,0.0,0.0,5.0,4570.0,0.0,3600000.0,0.0,3600000.0,57.0,331990.0,109.0,267360.0,0.0,0.0,89.0,1456005.0,7.0,6330.0,319.0,1434630.0,267.0,989838.0,84.0,203500.0,2022,10,21,19
2022-10-21 20:00:00,3600000,1.0,1500.0,5.0,5490.0,0.0,0.0,6.0,4920.0,0.0,3600000.0,0.0,3600000.0,40.0,185660.0,77.0,95760.0,0.0,0.0,93.0,1078845.0,3.0,14060.0,267.0,1406867.0,200.0,909008.0,50.0,206190.0,2022,10,21,20
2022-10-21 21:00:00,3600000,0.0,0.0,3.0,2990.0,0.0,0.0,6.0,6610.0,0.0,3600000.0,0.0,3600000.0,19.0,201310.0,60.0,114560.0,0.0,0.0,65.0,630062.0,1.0,1280.0,286.0,1028470.0,172.0,663553.0,42.0,139250.0,2022,10,21,21
2022-10-21 22:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6750.0,0.0,3600000.0,0.0,3600000.0,15.0,64260.0,18.0,34560.0,0.0,0.0,41.0,275010.0,2.0,1510.0,190.0,653141.0,165.0,538381.0,33.0,81880.0,2022,10,21,22
2022-10-21 23:00:00,3600000,1.0,820.0,3.0,3300.0,0.0,0.0,4.0,12070.0,0.0,3600000.0,0.0,3600000.0,9.0,81890.0,10.0,17820.0,0.0,0.0,38.0,280992.0,3.0,13750.0,167.0,456290.0,122.0,337730.0,17.0,70600.0,2022,10,21,23
2022-10-22 00:00:00,3600000,0.0,0.0,2.0,1650.0,0.0,0.0,4.0,3300.0,0.0,3600000.0,0.0,3600000.0,6.0,51650.0,3.0,990.0,0.0,0.0,30.0,285522.0,0.0,0.0,124.0,285910.0,104.0,180002.0,7.0,12400.0,2022,10,22,0
2022-10-22 01:00:00,3600000,0.0,0.0,1.0,780.0,0.0,0.0,3.0,2150.0,0.0,3600000.0,0.0,3600000.0,4.0,36540.0,5.0,11880.0,0.0,0.0,12.0,77110.0,1.0,480.0,106.0,161310.0,54.0,67700.0,6.0,5730.0,2022,10,22,1
2022-10-22 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,3600000.0,2.0,13680.0,3.0,13670.0,0.0,0.0,19.0,111790.0,3.0,1440.0,72.0,108213.0,40.0,49600.0,4.0,2800.0,2022,10,22,2
